ID,FirstName,LastName,PhoneNumber,Email,Gender,MaritalStatus,Street,City,State,PostalCode,ProductCode,Price,Discount,SKU,TransactionAmount,TransactionDate
4213,Chad,Jones,6243832602,chad.jones@yahoo.com,male,S,36136 Timothy Islands,South Andrewton,Iowa,32394,PRD-1962,3247.18,0.2,SKU99181,97842.21,2024-12-07
4214,Sarah,Davis,9337131741,sarah.davis@outlook.com,F,Divorced,3784 Becker Mission,South Lisa,Hawaii,46532,PRD-9331,4672.44,0.3,SKU45053,93752.01,2025-04-15
4215,Megan,Smith,7975380772,megan.smith@outlook.com,male,Divorced,260 Scott Freeway Apt. 269,South Dennis,North Dakota,61316,PRD-4977,2139.76,0,SKU87533,90987.9,2023-06-16
4216,David,Munoz,8447739713,david.munoz@example.com,Female,S,97511 Kimberly Port,New Crystal,Vermont,35168,PRD-6018,3024.46,0.3,SKU91681,35080.93,2023-06-04
4217,Bailey,Gibbs,,bailey.gibbs@gmail.com,male,Married,6789 Welch Harbor Suite 981,Brownton,Iowa,21595,PRD-4162,3629.61,0,SKU47735,67945.93,2025-04-19
4218,Brittany,Glover,9707274914,brittany.glover@yahoo.com,Other,Divorced,2213 Doyle Forge Apt. 133,North Deborahport,Washington,22209,PRD-2744,2647.77,0.2,SKU29014,93143.4,2024-09-20
4219,Mark,Smith,7201987861,mark.smith@gmail.com,male,single,93095 May Burg,North Kayla,Minnesota,20580,PRD-4418,1973.72,0.2,SKU72363,38440.02,2023-07-05
4220,Andrew,Neal,7982856318,,Female,Divorced,6931 Smith Squares Apt. 314,New Timothy,Maryland,30779,PRD-1498,3833.4,0.3,SKU15299,27455.58,2024-06-13
4221,Melissa,Smith,9964321870,melissa.smith@example.com,female,Divorced,9627 Young Bypass,Reyesbury,Wyoming,83676,PRD-7006,501,0.2,SKU82408,37466.2,2023-10-18
4222,Mark,Ellis,8167416547,mark.ellis@gmail.com,Male,Single,767 Dunn Corners,New Cody,Georgia,1530,PRD-6737,37.72,0.2,SKU27204,52955.65,2023-11-22
4223,Teresa,Cox,8590299216,teresa.cox@yahoo.com,M,Married,414 Chad Hills Apt. 139,Haleport,Hawaii,80755,PRD-5783,3397.46,0.3,SKU87026,35328.97,2024-03-07
4224,John,Norman,9406517171,john.norman@yahoo.com,Other,Unknown,89428 Smith Plain Suite 638,East Donnamouth,Georgia,9546,PRD-7881,2454.39,0.3,SKU33928,20230.94,2023-09-22
4225,Katherine,Williams,6902783935,katherine.williams@outlook.com,Female,single,164 Fletcher Wall Suite 596,Amberfort,Arizona,25181,PRD-4755,4100.5,0,SKU35365,73006.6,2025-04-01
4226,Mary,Velazquez,6572063026,mary.velazquez@example.com,F,M,39508 Martin Fort Suite 940,Lake Lauren,Nebraska,75900,PRD-7852,3849.83,0.2,SKU20461,82399.62,2024-07-19
4227,Heather,Whitehead,7480529256,heather.whitehead@gmail.com,M,Single,56362 Joseph Heights,Townsendchester,Michigan,48184,PRD-3260,1899.88,0,SKU67805,75537.33,2024-04-10
4228,David,Wade,6290821840,david.wade@outlook.com,F,Divorced,35517 Steven Spurs Suite 792,Williamsstad,Pennsylvania,78983,PRD-5118,4769.03,0,SKU84612,66481.54,2023-12-19
4229,Sandra,Gillespie,7643502227,sandra.gillespie@outlook.com,F,Unknown,73536 Robert Parkway Suite 470,Cummingsfort,Maryland,1122,PRD-9138,346.07,0.3,SKU72443,24486.95,2024-09-10
4230,Joy,Sutton,6113153383,joy.sutton@outlook.com,male,Single,28700 Sherman Coves Apt. 648,Port Duaneborough,Georgia,47277,PRD-4187,332.14,0,SKU39095,2547.28,2024-10-30
4231,Karen,Sanders,9478493844,karen.sanders@outlook.com,M,Married,88148 Weaver Rapids,Paulmouth,Kentucky,10161,PRD-4433,4207.28,0,SKU68889,84924.1,2024-11-20
4232,Carlos,Ramirez,9885050978,carlos.ramirez@yahoo.com,Male,single,96069 John Point,Port Jessica,New Mexico,93811,PRD-8804,4944.58,0.3,SKU21224,74078.72,2023-09-27
4233,Judy,Weber,8221332467,judy.weber@outlook.com,M,Unknown,186 Ramos Vista,East Lauren,Texas,76595,PRD-3619,3423.4,0,SKU97797,91201.12,2024-04-06
4234,Timothy,Jordan,7602530879,timothy.jordan@gmail.com,male,Married,5948 Walker Point Suite 855,Frostland,Wyoming,68881,PRD-9914,3582.33,0.1,SKU89625,5408.61,2024-09-19
4235,Rebecca,Dominguez,6647437685,rebecca.dominguez@yahoo.com,M,M,818 Smith Meadows Apt. 378,Greenmouth,Georgia,93371,PRD-8824,431.53,0.2,SKU25890,52005.89,2024-04-10
4236,Katrina,Ramos,9630406077,katrina.ramos@outlook.com,female,single,68136 Matthew Shoals,South Kyle,New Mexico,91203,PRD-5019,2983.06,0.3,SKU84741,41059.44,2024-03-26
4237,Dennis,Hale,6162361095,dennis.hale@yahoo.com,F,single,820 Parker Radial,Jenniferchester,Idaho,97628,PRD-2235,4065.23,0,SKU55977,11056.27,2025-03-12
4238,Joshua,Davidson,7549531583,joshua.davidson@example.com,M,single,5912 Erica Cliffs,Donnaland,Louisiana,22701,PRD-3741,987.08,0.1,SKU66878,86304.28,2023-07-29
4239,Lisa,Meyer,9805295595,lisa.meyer@outlook.com,Male,Married,5143 Robinson Drive Suite 008,Arroyoshire,Florida,5174,PRD-6508,63.88,0.3,SKU25959,94655.1,2024-02-21
4240,Chad,Lee,6103159659,chad.lee@gmail.com,Other,M,9492 Justin Haven,New John,Florida,58503,PRD-9949,2118.87,0.3,SKU77590,69917.12,2023-07-13
4241,Robert,Griffin,8081316445,robert.griffin@outlook.com,female,Divorced,9764 Jesse Ridge,South Nicoleton,Kansas,17761,PRD-9867,1693.73,0.1,SKU87031,33547.34,2024-01-24
4242,Glen,Perez,9234354704,glen.perez@gmail.com,Female,S,7921 Stephen Camp,Franciscomouth,South Carolina,52068,PRD-1706,1486.9,0,SKU33065,90076.32,2023-06-06
4243,Christine,Davis,7678587210,christine.davis@example.com,Female,Divorced,72098 Meadows Estate Suite 094,North Michael,Delaware,12626,PRD-7444,644.04,0.2,SKU75759,42639.48,2025-01-04
4244,Laura,Ochoa,7456495192,laura.ochoa@gmail.com,Male,S,78625 Neal Course Suite 636,Nelsonfurt,South Dakota,87593,PRD-3200,201.6,0.2,SKU95367,55120.96,2024-02-13
4245,Deborah,Mitchell,9287509558,deborah.mitchell@outlook.com,M,Divorced,9606 April Forks Suite 749,New Crystal,California,69784,PRD-5247,4533.79,0.2,SKU23899,48442.89,2024-05-26
4246,Tamara,Cochran,7658141111,tamara.cochran@outlook.com,F,S,363 Townsend Field,East Johnville,Colorado,91565,PRD-4296,4292.28,0.3,SKU23974,42287.36,2023-09-13
4247,Gloria,Burns,9774503028,gloria.burns@example.com,Other,S,4547 Penny Ports,West Melindafort,Rhode Island,94028,PRD-1549,2210.89,0,SKU83877,50829.68,2023-08-04
4248,Andrew,Williams,9581797693,andrew.williams@outlook.com,female,Married,79916 Teresa Isle,East Christinafurt,New Hampshire,7362,PRD-5435,3104.87,0.1,SKU17156,39226.81,2025-01-22
4249,Roy,Campbell,9483417457,roy.campbell@example.com,,Divorced,305 Alexander Ville,West Suzannefurt,Pennsylvania,97616,PRD-3477,4891.79,0.3,SKU22012,50152.37,2023-09-23
4250,Philip,Williams,8683556759,philip.williams@yahoo.com,Other,M,86357 Johnson Point Suite 174,Kennethland,Kansas,69583,PRD-6194,1087.05,0,SKU16866,6784.17,2025-05-18
4251,Amy,Anderson,6687657114,amy.anderson@outlook.com,F,Unknown,355 Philip Mount,East Amanda,Arkansas,50745,PRD-2794,2158.64,0.3,SKU56710,67416.76,2025-01-09
4252,Craig,Mendoza,8566827457,craig.mendoza@yahoo.com,Female,single,3810 Randy Coves,West Sherrystad,Alaska,60999,PRD-8185,2735.18,0.3,SKU67723,-224.33,2025-01-23
4253,Richard,Scott,6168695712,richard.scott@example.com,F,Married,687 Michelle Mews Apt. 733,,Rhode Island,24321,PRD-6645,346.02,0,SKU58925,39088.18,2023-07-07
4254,Brandon,Rodriguez,8490672970,brandon.rodriguez@yahoo.com,Unknown,Divorced,892 Gina Point Suite 098,Stevenborough,South Carolina,68777,PRD-3286,3785.47,0.2,SKU97586,96887.3,2025-03-07
4255,Danielle,Powers,9114986709,danielle.powers@yahoo.com,Other,single,9061 Christie Camp Apt. 382,Lake Melanie,Oklahoma,83197,PRD-6608,-999,0.1,SKU28478,36102.69,2024-11-26
4256,Gabriel,Allen,9826926943,gabriel.allen@example.com,male,Single,5572 Holt Isle,Port Dana,Alaska,85787,PRD-3528,4263.91,0.1,SKU13521,55032.94,2023-07-16
4257,Stacy,Castaneda,7466359740,stacy.castaneda@example.com,female,Unknown,06965 Crawford Oval Suite 887,East Melissahaven,South Dakota,33815,PRD-2886,1840.21,0.2,SKU49968,17753.68,2025-02-19
4258,Stephanie,Clark,9331147092,stephanie.clark@example.com,Unknown,Single,00663 Christina Meadow Suite 574,South Steven,South Dakota,2896,PRD-1113,2903.77,0.1,SKU53731,91645.77,2024-04-26
4259,Kara,Bradley,9484067321,kara.bradley@yahoo.com,Unknown,Divorced,0038 Lisa Hills Apt. 438,North Michaelborough,California,46791,PRD-1756,3490.43,0.2,SKU14040,19819.56,2025-05-08
4260,Adam,Goodwin,9908596421,adam.goodwin@outlook.com,Male,Unknown,3485 Hartman Isle,Raymondview,California,96768,PRD-5028,4109.96,0,SKU54351,65250.71,2024-05-03
4261,Stacey,Turner,6536913283,stacey.turner@outlook.com,Unknown,Divorced,0183 Kimberly Neck Apt. 695,Lake Lisa,Georgia,34715,PRD-9783,1338.5,0,SKU67827,81544.89,2024-10-31
4262,Jessica,Hodges,6118597441,jessica.hodges@example.com,M,Married,604 Mark Prairie,West Joycetown,California,81029,PRD-1720,129.35,0.3,SKU59457,9480.97,2025-05-18
4263,John,Berry,7193985730,john.berry@yahoo.com,F,Unknown,898 Jasmine Pass Suite 324,Pamelastad,New York,93791,PRD-8293,161.78,0.1,SKU46408,73192.19,2024-01-23
4264,Margaret,Collins,6340783596,margaret.collins@example.com,Female,S,9512 Angela Trace,Douglasbury,West Virginia,95678,PRD-4227,1940.66,0,SKU20806,65861.91,2025-04-22
4265,Monica,Mason,8735592294,monica.mason@example.com,F,M,62868 Taylor Springs,North Jadebury,Michigan,78692,PRD-8510,2186.13,0.1,SKU56895,89149.53,2023-06-21
4266,Charles,White,9040290895,charles.white@example.com,Female,Unknown,0441 Hicks Drive Suite 302,Christinahaven,North Dakota,73639,PRD-1101,3696.57,0.3,SKU59106,83250.68,2024-03-05
4267,Nicole,Serrano,7877445019,nicole.serrano@example.com,Male,M,93974 Danielle Locks Apt. 855,East Tonyafurt,Hawaii,49615,PRD-3445,1455.9,0,SKU50318,6240.39,2025-01-31
4268,Melinda,Carr,6731604410,melinda.carr@example.com,,single,353 Valentine Unions Suite 691,,New Mexico,8570,PRD-2040,1257.21,0,SKU32691,41535.62,2023-12-05
4269,Ryan,Tucker,9044281588,ryan.tucker@outlook.com,male,Single,3630 Michael Run,South Sally,Illinois,61859,PRD-3638,686.08,0.2,SKU85529,86886.65,2024-01-01
4270,Jennifer,Sparks,,jennifer.sparks@yahoo.com,,S,84487 Michael Ports,,Arkansas,75108,PRD-1390,76.42,0.1,SKU37737,86047.15,2023-06-13
4271,Bruce,Mccarty,6595334878,bruce.mccarty@gmail.com,Female,Divorced,8782 Camacho Flat Apt. 302,Port Lisa,Iowa,59841,PRD-5474,4740.64,0.3,SKU56020,41700.91,2025-01-06
4272,Maria,Galvan,9967094487,maria.galvan@example.com,Male,S,0533 Strickland Alley Apt. 647,Elizabethchester,Arizona,82339,PRD-5356,556.76,0,SKU95184,69420.87,2025-04-20
4273,Jennifer,Gonzalez,7677561737,jennifer.gonzalez@gmail.com,Female,S,865 Jones Curve,Port Jessicafurt,Massachusetts,34601,PRD-7843,2742.54,0.2,SKU85593,7994.16,2024-07-17
4274,Patricia,Elliott,6424044548,patricia.elliott@example.com,Female,S,20615 Gabrielle Wall,North Carolland,New Hampshire,63723,PRD-8211,3266.28,0,SKU97472,94584.09,2024-09-05
4275,Sandra,Joseph,9229108722,sandra.joseph@example.com,female,Unknown,47006 Donald Via Apt. 177,Cherylmouth,Utah,37446,PRD-8763,3599.29,0,SKU62542,86063.44,2025-02-08
4276,Amy,Watkins,8064410095,amy.watkins@example.com,M,M,93604 Washington Mountain,South Ryanstad,New York,81333,PRD-6780,632.98,0.3,SKU93985,13537.67,2024-03-17
4277,Paula,Anderson,7871705230,paula.anderson@outlook.com,female,S,831 Erik Vista,Brittanyburgh,Florida,11716,PRD-4031,357.7,0.3,SKU18129,28395.57,2024-06-30
4278,Jasmine,Herrera,8676645393,jasmine.herrera@example.com,male,M,62444 Jones Rest,Millerfort,Alabama,32438,PRD-9212,2440.81,0.2,SKU71344,35739.58,2023-12-16
4279,Anthony,Weaver,9179996476,anthony.weaver@outlook.com,male,single,785 David Station Apt. 274,New John,Rhode Island,94078,PRD-1081,2158.47,0.3,SKU15320,41122.49,2025-04-07
4280,Darrell,Hart,8608437784,,Other,Unknown,4594 Robert Centers Suite 279,Vincentfurt,Arkansas,59380,PRD-4803,3228.55,0,SKU99859,27200.74,2023-09-25
4281,Michael,Randall,6265014377,michael.randall@example.com,Other,single,30206 Lauren Bridge,Jasonhaven,Maine,44644,PRD-6001,2077.35,0,SKU36498,58207.7,2025-01-29
4282,Evan,Rodriguez,7055505208,evan.rodriguez@yahoo.com,Male,S,785 Noble Way Apt. 326,,Indiana,72586,PRD-5049,282.77,0.1,SKU81301,69477.92,2023-09-24
4283,Daniel,Warren,8433831668,daniel.warren@yahoo.com,F,Unknown,50255 John Port,Nicholsonport,Idaho,87730,PRD-1324,4484.7,0.1,SKU24685,79997.62,2024-04-07
4284,Kelly,Salazar,8183175822,kelly.salazar@outlook.com,M,Married,70345 Thompson Knolls Suite 527,Ericville,Montana,75169,PRD-6794,1261.7,0.3,SKU54975,52068.56,2025-05-13
4285,Dakota,Keith,7373455674,dakota.keith@outlook.com,male,Divorced,9419 John Greens Apt. 654,Foxberg,Rhode Island,19740,PRD-5743,1780.62,0,SKU23676,34032.08,2024-01-15
4286,Brian,Mendez,7187473055,brian.mendez@yahoo.com,Unknown,M,6118 Salas Vista Apt. 749,North Robertside,Arizona,20540,PRD-8495,4682.33,0.3,SKU69614,70604.89,2025-04-04
4287,Antonio,Lopez,8247481011,antonio.lopez@yahoo.com,female,Single,6775 Darius Loop Apt. 592,Jessicaport,Wyoming,47078,PRD-8423,4788.44,0.2,SKU95218,49917.94,2025-04-27
4288,Stacy,Hayes,9060676012,stacy.hayes@gmail.com,F,S,7889 Lauren Underpass Suite 939,Henrystad,Utah,87908,PRD-6719,4844.55,0,SKU90953,42918.63,2023-08-26
4289,Michelle,Anderson,9765689806,michelle.anderson@yahoo.com,F,Unknown,4221 Aaron Fields,Paulchester,Alabama,1951,PRD-9890,3561.68,0.3,SKU80411,43454.99,2023-08-17
4290,Kevin,Lopez,7075185078,kevin.lopez@gmail.com,Other,Divorced,32914 Dana Bypass,Karenfort,Pennsylvania,28312,PRD-9747,4617.5,0.3,SKU99458,38400.99,2024-12-05
4291,Ashley,Robinson,6197183032,ashley.robinson@gmail.com,Male,,07184 Jordan Rest Apt. 351,Carlaborough,Indiana,30993,PRD-8080,648.9,0,SKU89004,30305.14,2023-08-10
4292,John,Lee,8020897796,john.lee@example.com,male,M,057 Jessica Center Suite 311,Marychester,New York,54573,PRD-4210,1969.71,0.3,SKU28007,42877.23,2024-11-08
4293,Gregory,Young,9693697104,gregory.young@outlook.com,Male,Married,8263 Kristin Station Suite 180,North Tiffany,Texas,28706,PRD-8496,960.24,0,SKU84001,72552.03,2024-07-06
4294,Samuel,Carpenter,8603621432,samuel.carpenter@gmail.com,Male,Unknown,63405 Avila Knolls Suite 156,East Jacob,Pennsylvania,9971,PRD-1064,659.93,0,SKU20102,60475.11,2024-11-22
4295,Lisa,Stafford,6249658842,lisa.stafford@outlook.com,male,Unknown,091 Taylor Square,North Barbarahaven,Idaho,64395,PRD-1147,943.42,0,SKU30820,9636.35,2024-05-20
4296,Deborah,Kramer,6552358922,deborah.kramer@gmail.com,female,Divorced,567 Blevins Points Suite 661,North Jennifer,New York,94141,PRD-2232,2862.8,0.3,SKU56116,72966.47,2024-12-18
4297,Judith,Chaney,7643644517,judith.chaney@yahoo.com,Female,Unknown,1565 Mitchell Vista Suite 598,West Shelby,California,28768,PRD-5434,2088.28,0.2,SKU29726,3082.96,2023-09-16
4298,Sara,Kramer,7677983934,sara.kramer@outlook.com,Unknown,Married,012 Bell Groves,Loganborough,Massachusetts,22261,PRD-4556,3162.69,0.2,SKU88856,20819.83,2024-03-25
4299,Joseph,Pham,8912474739,joseph.pham@outlook.com,M,M,491 Daniel Greens,Livingstonstad,Georgia,65819,PRD-3550,1443.3,0.2,SKU60234,12386.79,2024-01-23
4300,Brian,Chandler,7033293338,brian.chandler@gmail.com,Female,Single,4543 Cynthia Ports Apt. 382,Floresberg,Wisconsin,77415,PRD-4850,273,0,SKU51140,30993.61,2023-12-11
4301,Shannon,Berry,9672742489,shannon.berry@outlook.com,Male,Divorced,3370 Carol Crossing,East Margaretland,Utah,24682,PRD-5483,4470.37,0.1,SKU28499,88356.62,2025-03-08
4302,Dustin,Alexander,8272980818,dustin.alexander@outlook.com,F,Unknown,58425 Christopher Plains Suite 422,North Ann,North Carolina,28792,PRD-6677,251.1,0.3,SKU58375,955.51,2023-08-02
4303,Sonya,Avila,9202455601,sonya.avila@yahoo.com,F,single,757 James Burgs,Dickersonside,Colorado,35590,PRD-9445,275.27,0,SKU13203,13541.24,2025-02-27
4304,Amanda,Parker,7158910004,amanda.parker@gmail.com,Female,Unknown,74818 Lopez Neck Suite 297,,Kentucky,86385,PRD-4313,434.76,0.1,SKU71349,48163.76,2025-03-26
4305,Karen,Pierce,8874512639,karen.pierce@yahoo.com,F,Divorced,261 Vaughn Shores,Ginafurt,Rhode Island,19985,PRD-6382,3514.51,0.2,SKU26936,75527.33,2024-05-10
4306,Jacqueline,Campbell,8100080788,jacqueline.campbell@example.com,F,Married,039 Philip Canyon,New Christopher,Connecticut,13799,PRD-8146,1776.22,0.3,SKU67781,39482.61,2024-06-10
4307,Arthur,Smith,7879353386,arthur.smith@yahoo.com,Other,S,737 Dixon Landing Apt. 170,North Victor,Kansas,74570,PRD-8795,4735.33,0.3,SKU52007,30653.46,2025-03-16
4308,Timothy,Avery,9980370594,timothy.avery@gmail.com,Female,Married,3162 Robertson Circles,Port Rebeccafort,Delaware,76761,PRD-2594,902.72,0,SKU63252,42513.06,2024-03-29
4309,Diane,Simpson,7458509190,diane.simpson@yahoo.com,F,Unknown,416 Ritter Center Suite 485,Kristieport,Louisiana,87762,PRD-3089,3038.05,0.2,SKU70643,70634.18,2023-09-09
4310,Justin,Brown,9574567155,,Male,S,988 Carter Knoll Apt. 868,Leslieburgh,Nebraska,43741,PRD-1964,4669.02,0.1,SKU37222,88412.58,2025-04-12
4311,Gregory,Snow,9566998300,gregory.snow@yahoo.com,F,M,3155 Leslie Groves Apt. 783,North Christian,Missouri,71132,PRD-1828,2186.14,0,SKU91098,85395.14,2023-08-19
4312,Angela,Holmes,8317538899,angela.holmes@outlook.com,male,S,3458 Butler Spurs,Sellersland,Alabama,38372,PRD-8314,2368.41,0.2,SKU84051,6522.01,2024-03-07
4313,Denise,Bennett,6565206868,denise.bennett@gmail.com,F,Married,3424 Jamie Ridges,New Nancy,South Dakota,62697,PRD-2833,3444.84,0.1,SKU29403,98632.9,2023-06-04
4314,Rhonda,Rivera,7488796289,rhonda.rivera@yahoo.com,female,S,36272 Ferguson Well Suite 182,North Courtneytown,Virginia,72408,PRD-8568,3341.45,0.1,SKU47725,80105.14,2023-12-25
4315,Tammy,Acosta,6361961755,tammy.acosta@gmail.com,Unknown,Divorced,2615 Mcdonald Unions Apt. 162,Brooksborough,Kansas,93445,PRD-4063,4915.21,0.1,SKU61327,85565.68,2023-10-16
4316,Tiffany,Johnson,9099439705,tiffany.johnson@outlook.com,Male,Single,93689 Villa Ridges,Stricklandside,Alabama,22623,PRD-1063,3587.12,0.3,SKU34849,39084.34,2025-03-28
4317,Jennifer,Hall,9764763617,jennifer.hall@yahoo.com,Unknown,S,35845 Young Point Apt. 846,,Montana,98487,PRD-5753,1258.65,0.2,SKU83849,80740.57,2024-09-12
4318,Alexa,Martinez,7797027538,alexa.martinez@gmail.com,Female,single,6139 Mullins Center Suite 751,West Jackberg,Massachusetts,73439,PRD-3560,3451.64,0.1,SKU92777,5165.63,2023-12-14
4319,Phillip,Holmes,8702613926,phillip.holmes@yahoo.com,male,Married,35717 Payne Station,Jamesview,Pennsylvania,81206,PRD-7520,3590.43,0.2,SKU51830,15299.66,2025-02-02
4320,Joseph,Mills,8184473412,joseph.mills@gmail.com,Other,M,772 Mendez Mission Apt. 809,South Tiffany,West Virginia,10141,PRD-6236,3344.93,0.1,SKU17389,59959.27,2024-01-12
4321,Aaron,Johnson,6937588337,aaron.johnson@yahoo.com,female,single,4087 Stephanie Freeway Suite 188,Shannonmouth,Georgia,35969,PRD-1647,76.25,0.1,SKU17863,66392.95,2025-04-14
4322,Michael,Buck,6909272058,michael.buck@yahoo.com,female,M,2011 Alicia Trail Suite 485,North Jessica,Colorado,85777,PRD-7948,3228.72,0,SKU68450,88413.23,2023-09-10
4323,Daniel,Drake,7218423354,daniel.drake@example.com,female,M,463 John Coves Suite 984,South Tiffany,Pennsylvania,6402,PRD-7769,607.37,0.2,SKU82448,65636.04,2023-08-13
4324,Steven,Johnson,7986513121,steven.johnson@gmail.com,F,S,053 Taylor Spur Apt. 936,New Katie,South Carolina,69028,PRD-5492,4018.11,0.2,SKU38864,17972.96,2025-02-11
4325,Kristina,Russell,7232836233,kristina.russell@example.com,female,Divorced,43646 Ashley Station Apt. 545,North Brianna,Pennsylvania,22304,PRD-7768,4279.08,0.3,SKU18527,33085.57,2024-03-29
4326,Thomas,Lopez,9215059975,thomas.lopez@example.com,F,S,404 Perry Centers Apt. 073,Rebeccachester,Arkansas,2517,PRD-2983,2330.37,0,SKU36740,31015.01,2024-12-24
4327,Tony,Stevens,9248273252,tony.stevens@gmail.com,female,Single,76856 Green Throughway Apt. 559,East Jon,North Carolina,50446,PRD-9187,1982.44,0,SKU57051,70215.38,2024-08-10
4328,Luis,Russell,8432325070,luis.russell@outlook.com,Unknown,S,22097 Hill Lake,North Jean,New York,87692,PRD-7747,67.97,0.2,SKU38695,44494.18,2024-03-12
4329,Hailey,Jensen,7351955749,hailey.jensen@yahoo.com,male,M,74233 David Crossing Apt. 834,Lake Misty,Alaska,32110,PRD-7474,3685.13,0.3,SKU93548,13537.01,2024-05-19
4330,Matthew,Long,6037386559,matthew.long@yahoo.com,male,single,575 Sheila Circles Suite 913,Noahbury,Kansas,17218,PRD-6342,467.44,0.3,SKU54369,34989.22,2024-06-06
4331,Peter,Donovan,9941959929,peter.donovan@outlook.com,F,Married,3984 Kristin Mount,Port Kimberly,Michigan,15893,PRD-3137,1153.11,0,SKU64160,4029.92,2023-10-09
4332,Lauren,Castillo,6301020077,lauren.castillo@outlook.com,male,Married,3246 Dana Walks,New Willie,South Dakota,69231,PRD-6028,1073.95,0.2,SKU91110,84548.53,2023-05-31
4333,Alisha,Bell,6198592706,alisha.bell@gmail.com,F,Unknown,60993 Brown Squares,Kelleyview,Oregon,28628,PRD-8973,780.5,0.2,SKU25972,1122.17,2024-02-14
4334,Kayla,Smith,9346480556,kayla.smith@yahoo.com,female,Divorced,7238 Anthony Keys,North Johnside,Wyoming,56920,PRD-3434,1560.43,0.2,SKU89444,14859.32,2024-02-14
4335,Tina,Garza,8608572211,tina.garza@outlook.com,M,Single,32022 Smith Oval,Lake Ethan,Colorado,42336,PRD-6007,2840.99,0.2,SKU83006,25660.14,2024-09-13
4336,Hailey,Fuller,7979401321,hailey.fuller@example.com,female,single,431 Jordan Lodge Suite 400,Adamport,Kansas,59292,PRD-1891,4606.13,0,SKU80581,93350.1,2024-07-26
4337,Craig,Mitchell,8831374943,craig.mitchell@outlook.com,Other,Married,587 Robert Causeway,Wolfebury,Kentucky,5743,PRD-8502,3436.76,0.1,SKU16592,95063.84,2024-03-10
4338,Tiffany,Santana,7882491429,tiffany.santana@yahoo.com,Female,S,00572 Annette Ford,South Theresa,Delaware,67052,PRD-7541,2157.55,0,SKU59451,60560.4,2023-10-06
4339,Jeremy,Fuentes,8954220235,jeremy.fuentes@yahoo.com,Unknown,Divorced,1629 Cantrell Street Apt. 754,West Kennethberg,Tennessee,94322,PRD-1079,3401.64,0.3,SKU37572,51563.07,2023-12-04
4340,Jeffrey,Cervantes,8171359333,jeffrey.cervantes@yahoo.com,female,Divorced,156 Donald Skyway,West Nicole,New York,40691,PRD-1268,2649.24,0.3,SKU85927,17667.14,2025-05-10
